date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-07-01,23.1,15.1,30.3,0,,11.3,14,37.4,1012,890
2018-07-02,23.1,14.4,29.8,0,,26.7,10.8,26.3,1012.1,862
2018-07-03,21.8,15.3,28.5,0,,248.5,7.2,29.2,1015,567
2018-07-04,23,16.3,29.4,0.1,,150.5,7.9,34.9,1014.5,457
2018-07-05,19.4,16.1,22.1,0.6,,226,6.8,26.6,1014.9,50
2018-07-06,19.9,15.2,26,18.6,,196.9,7.6,32.8,1019,405
2018-07-07,21.3,13.7,27.7,0,,344.6,5.8,31.3,1021.5,786
2018-07-08,21,13.8,27,0,,23.9,9,33.5,1021,819
2018-07-09,20.4,11.1,27.9,0,,27.7,10.1,43.9,1019.2,784
2018-07-10,18.6,12.7,23.3,0,,11.1,10.4,35.6,1016.8,315
2018-07-11,17.1,10.9,22.2,0,,297.9,7.6,25.6,1016.8,405
2018-07-12,18.3,9.4,25,0,,357.8,6.8,33.8,1017.6,779
2018-07-13,21.5,12,29,0,,313.5,5,22.7,1018.3,846
2018-07-14,22.7,14.5,30.4,0,,304.4,6.8,29.2,1016.9,863
2018-07-15,21.8,15.7,28.3,1.8,,332.6,8.3,37.1,1014.9,372
2018-07-16,21.9,15.8,28.3,0,,317.6,7.9,27.7,1012.7,775
2018-07-17,21.7,14.8,29.4,0,,215.3,8.6,57.2,1015,686
2018-07-18,22,15.4,28.6,0.2,,15.3,8.6,26.6,1016.4,815
2018-07-19,22.3,14.6,29.4,0,,22.7,9.7,35.3,1015.7,819
2018-07-20,21.8,14.9,30.8,2.2,,278.7,6.8,42.8,1012.7,514
2018-07-21,19.7,17.7,24.3,6.1,,177.4,7.9,41.8,1012.6,43
2018-07-22,20.8,15.7,26.7,1.5,,202.1,7.9,31,1014.4,189
2018-07-23,21.7,14.4,28.2,0,,34.1,6.1,24.1,1016.3,773
2018-07-24,24.4,14.9,31.8,0,,20.9,8.6,30.2,1013,850
2018-07-25,25.8,17.4,33.7,0,,284.2,7.6,31.3,1013.1,764
2018-07-26,26,16.2,35.2,0,,47.9,8.3,36.4,1012.7,835
2018-07-27,25.7,15.7,33.6,0,,359.4,7.2,27,1010.7,848
2018-07-28,23.6,18.4,28.5,0.5,,207.6,13.7,42.5,1010.8,257
2018-07-29,24.2,16.4,31.7,0,,263.4,5.8,23,1013.9,776
2018-07-30,25.7,15.8,34.8,0,,269.1,5,19.8,1014.6,817
2018-07-31,25.9,16.6,34.5,0,,330.1,6.8,28.1,1015.5,687
2018-08-01,24.1,19.1,30.1,2.2,,8.7,15.8,58.3,1018.7,484
2018-08-02,24.4,17.5,31,2.3,,26.1,9,29.2,1020.3,738
2018-08-03,26.6,17.6,35.3,0,,21.8,11.2,43.2,1017.6,811
2018-08-04,27.3,18.8,36.1,0,,302.2,7.6,31.3,1015.9,738
2018-08-05,25.3,17.9,32.8,0,,25.6,13.3,37.8,1017.2,802
2018-08-06,25.6,16.2,35.1,0,,13.1,5.8,28.4,1014.3,749
2018-08-07,26.9,20.1,35.8,0,,188.8,10.8,55.1,1010.7,444
2018-08-08,25.6,19.1,31.3,1,,222.6,10.8,32.4,1012.7,503
2018-08-09,23.4,17.9,32,0.9,,215.8,13,63.7,1013.9,422
2018-08-10,19.8,13,26.2,1.3,,254.6,9,39.2,1023.3,730
2018-08-11,19.2,11.5,26.3,0,,251.9,8.6,54.4,1023.1,621
2018-08-12,21.2,9.5,31.1,0,,222.3,6.1,27.7,1015.4,816
2018-08-13,20.1,14.9,24,11.2,,211.5,11.9,45.4,1010.7,161
2018-08-14,20.3,14.1,26.1,0,,243.7,7.9,31.3,1016.1,306
2018-08-15,20.2,12.3,27.6,0,,314.1,6.1,20.5,1019.6,588
2018-08-16,22.1,13.3,31.1,0,,330.6,5.4,19.4,1015.3,797
2018-08-17,22.9,15.7,31.5,0,,244,9,28.4,1015,381
2018-08-18,20.9,14.8,27.5,0,,31.1,7.2,24.5,1021.1,453
2018-08-19,22.1,15.1,30.1,0,,36.1,6.5,24.8,1020.5,599
2018-08-20,22.6,13.6,29.8,0,,17.1,8.3,33.1,1019.2,776
2018-08-21,23.4,14.5,31.1,0,,18.3,7.2,27.4,1017.9,777
2018-08-22,24.5,16.2,34,0,,305.9,6.1,22,1015.6,728
2018-08-23,22.9,17.6,31.3,15.3,,223.3,7.2,50,1013.2,401
2018-08-24,18.1,12.8,23.4,0.5,,206.5,9,44.3,1014.2,50
2018-08-25,13.8,9,15.8,7.2,,200.4,10.1,26.6,1015.2,82
2018-08-26,14.8,6.4,21.7,0,,203.9,6.5,24.1,1017.4,697
2018-08-27,19.5,14.1,25.8,0,,208,9.7,32.8,1015.8,92
2018-08-28,20,13,27.7,0,,27.8,7.2,23.8,1017.7,656
2018-08-29,20.1,12.4,28.4,6,,223,10.1,40,1014.2,372
2018-08-30,17.7,14.2,23,1,,289.2,7.9,27.4,1020.4,133
2018-08-31,14.1,12.5,15.6,16.5,,29.8,6.1,22.3,1020.8,0
2018-09-01,16.6,12.2,22.2,0.5,,34.8,10.8,37.4,1022.9,439
2018-09-02,15.2,10.2,19.2,0,,25,9.4,31,1021,40
2018-09-03,17.2,12.4,22.5,0.1,,6.3,5.4,14.4,1016.5,134
2018-09-04,18.5,10,25.8,0,,336.3,5.8,27.7,1015.8,571
2018-09-05,20.2,12.1,28,0,,288.2,5.4,23,1015.1,694
2018-09-06,19.3,14.3,26.6,2.7,,217.5,7.9,39.2,1012.1,341
2018-09-07,18.2,11.9,23.6,0,,246,9.7,28.1,1015.8,335
2018-09-08,16.3,9,23.4,0,,39.7,5.8,20.2,1020.9,691
2018-09-09,17.4,8.6,27,0,,352,4.7,20.2,1021.4,689
2018-09-10,19.6,9.6,29.7,0,,211.9,7.2,25.9,1022.6,686
2018-09-11,20.3,11.3,29.8,0,,242.8,5.8,24.5,1024,713
2018-09-12,22.1,12,32.1,0.1,,199.9,7.2,23.4,1020,647
2018-09-13,18.4,14.6,24.8,5.2,,347.3,8.3,39.6,1018.6,187
2018-09-14,17.3,13.2,21.1,0,,26,5.4,19.8,1020.1,115
2018-09-15,16.4,9.4,21.7,0,,20.8,6.5,26.3,1024.1,695
2018-09-16,15.7,6.9,25.8,0,,355.2,5,14.4,1021.8,687
2018-09-17,19,9.6,29.1,0,,220.4,5.4,23.8,1018.9,694
2018-09-18,20.7,11.5,30.2,0,,208.9,8.6,28.4,1016.6,504
2018-09-19,21.3,12.5,30,0,,200.9,6.8,21.6,1019.2,683
2018-09-20,21,13.1,29.9,0,,241.1,5.4,18.4,1017.9,671
2018-09-21,18,12.1,27,0.7,,225.5,13,49,1014.7,153
2018-09-22,14.7,10.6,20.1,0.2,,204.6,8.6,36,1022.7,300
2018-09-23,19.2,11.7,26.7,10.7,,211,23.8,67.3,1015.4,95
2018-09-24,11.1,4.2,16.2,0,,19.6,10.8,30.2,1032.8,585
2018-09-25,10.1,1.9,18,0,,43.1,9.4,28.8,1036.2,671
2018-09-26,11.1,2.9,19.5,0,,49.1,5.4,21.2,1034.1,662
2018-09-27,13.1,3.2,24.4,0,,341,4.3,14.4,1028.3,664
2018-09-28,14.5,6.9,22.4,0,,22.1,12.2,43.6,1022.6,593
2018-09-29,12.2,6.1,19.3,0,,21.1,15.5,39.2,1023.4,650
2018-09-30,12.3,3.2,22.8,0,,289,5,19.8,1017,646
2018-10-01,11.8,6.7,15.3,0.1,0,353,10.1,34.6,1018.9,128
2018-10-02,9.6,3.6,13,0.1,0,218.2,9.7,30.6,1024.9,35
2018-10-03,13.6,9.1,18.4,0,0,196.4,10.4,29.5,1026.5,52
2018-10-04,11.4,5.6,20,0,0,23.3,8.3,27.7,1026.1,419
2018-10-05,13,3.2,24.2,0,0,221.6,4.3,14.8,1019.6,635
2018-10-06,15.6,7.8,25,0,0,204.4,7.6,31,1012.1,215
2018-10-07,15.6,9.1,22.6,0,0,346.7,10.4,30.2,1014.7,576
2018-10-08,11.7,6,19.7,0,0,29.9,7.2,19.1,1020.5,285
2018-10-09,12.1,4.5,20.4,0,0,322.7,6.1,22,1021.3,464
2018-10-10,10.4,6.2,15.4,0,0,270.7,4.3,19.8,1016.8,148
2018-10-11,12.1,5.5,19.3,0,0,240.3,4.7,18.4,1015.3,135
2018-10-12,16.9,7.2,27.6,0,0,207.7,6.5,25.9,1021.6,587
2018-10-13,15.5,7.9,24.8,0,0,354.8,4,16.6,1019.9,606
2018-10-14,15.2,7.8,25.8,0,0,336.6,4.3,14.8,1012.6,602
2018-10-15,13.7,5.9,23.6,0,0,2.5,6.5,22.7,1013.7,593
2018-10-16,11.8,4.8,21.5,0,0,319.6,4.3,16.6,1018.4,451
2018-10-17,12.1,5,20.3,0,0,341.7,5.8,23.4,1018.5,575
2018-10-18,12.7,5.1,21.6,0,0,41.2,9.4,33.8,1019.2,498
2018-10-19,11.6,5.8,18.9,0,0,24.7,8.3,23.4,1022.1,333
2018-10-20,9.3,3.9,14.6,0,0,221.2,4,10.1,1028,104
2018-10-21,7.8,1.8,16.6,0,0,41.2,6.8,22.7,1027.1,327
2018-10-22,8.8,-1.2,16.9,0,0,25.3,11.9,42.5,1028.4,469
2018-10-23,10.7,3.3,15.3,0,0,207.5,9,28.8,1029.3,143
2018-10-24,12.2,9.1,14.1,0,0,211.5,10.8,29.5,1026.5,0
2018-10-25,12.7,9.6,16.4,0,0,234.7,6.8,16.6,1021,32
2018-10-26,11,8.5,15.5,0,0,219.7,9.4,31.3,1012,378
2018-10-27,7.6,6,9,6.2,0,120.7,6.5,18.4,1009,0
2018-10-28,5,4.1,6.1,10.3,0,24.8,21.2,45,1006.8,0
2018-10-29,5.2,4.1,6.2,7.9,0,26.7,13,39.2,997,0
2018-10-30,6.1,1.8,8.1,0.7,0,201.7,26.3,80.3,999.6,4
2018-10-31,5,-0.5,8.8,0,0,8.7,6.8,18.7,1013.9,0
2018-11-01,8,0.8,15.4,0.7,0,210.7,7.6,34.6,1013.5,202
2018-11-02,8.5,1.2,13.8,0,0,297.7,5.8,19.8,1022.9,305
2018-11-03,9,6.1,12.4,0,0,4.3,9.7,23.4,1025.5,251
2018-11-04,8.8,3.6,13.3,0,0,331.1,5,16.9,1015.8,279
2018-11-05,8.4,6.1,10.4,0,0,166.7,5.4,16.9,1009.8,0
2018-11-06,7,4.6,8.2,0,0,10.8,4.7,19.1,1009.3,0
2018-11-07,9.7,3.3,16.6,0.9,0,237.8,5.4,22.7,1012.8,380
2018-11-08,11.4,8.6,14.2,0.2,0,132.3,8.3,32.8,1020.1,52
2018-11-09,9.8,5.4,16.9,0,0,214,5.4,18.4,1015.2,428
2018-11-10,10.4,4.9,14.3,1.5,0,191.7,7.2,26.6,1009.5,0
2018-11-11,12.9,7.7,17.4,4.8,0,195.8,11.9,35.6,1012.6,223
2018-11-12,12.9,7.7,19.8,0,0,196.1,7.6,24.5,1017.1,299
2018-11-13,10.8,2.8,15,4.5,0,173.4,8.3,29.5,1027.9,103
2018-11-14,4.3,0.6,6.5,0,0,304.7,5.4,18.4,1029.9,0
2018-11-15,5.3,4.7,6.5,0.1,0,67.5,6.5,15.5,1027.6,0
2018-11-16,4.7,-1.1,8.2,0,0,21.3,7.2,20.2,1027.4,259
2018-11-17,2.3,-4,8.5,0,0,35.9,8.3,36.7,1026.1,374
2018-11-18,2,-3,7.4,0,0,24.3,10.1,27.7,1022.7,481
2018-11-19,1.8,-1.8,4.9,0,0,41.4,14.4,32.4,1011.9,157
2018-11-20,2.1,-2.2,6.1,0,0,61.4,6.5,17.3,1006.6,346
2018-11-21,-0.2,-3.2,2.5,0,0,41.5,4.7,14.8,1015.4,1
2018-11-22,1.4,-2.4,7.1,0,0,292.3,3.2,8.6,1020.2,351
2018-11-23,-0.6,-5.2,1.5,0.2,0,42.9,4,14.8,1018.2,0
2018-11-24,5.5,1,12.1,3.2,0,198.6,7.6,28.8,1013.5,181
2018-11-25,4.1,-2,9.5,0,0,31.7,7.2,19.4,1008.5,332
2018-11-26,4.5,3,6.4,1,0,13.1,8.6,20.5,1008.5,0
2018-11-27,4.4,3.4,5.3,2.7,0,11.8,3.6,9.4,1019.6,0
2018-11-28,4.7,2.2,6.3,0.1,0,172.8,6.8,16.9,1023.5,0
2018-11-29,5,1.7,8.3,0.2,0,198.6,5.4,23,1018.8,80
2018-11-30,6.4,1.1,8.8,5.7,0,203.2,9.7,23.4,1016.2,0
2018-12-01,8.5,5.1,11.3,0,0,195,13.7,40.3,1017.1,173
2018-12-02,11.2,8.1,12.9,7.8,0,197.9,25.9,48.6,1008.8,0
2018-12-03,13.1,10.4,14.8,7.8,0,204.7,25.2,52.6,1008.4,0
2018-12-04,9,5.9,11.8,5.8,0,148.3,7.9,33.5,1020.9,10
2018-12-05,5.6,3.9,8,0,0,39.2,4.3,19.4,1024.1,2
2018-12-06,10.7,6.9,12.9,0.7,0,191.5,10.8,23.4,1020.8,90
2018-12-07,11.3,6.9,13.2,1.1,0,210.4,22,56.9,1015.1,42
2018-12-08,7.8,6,9.7,0.2,0,210.7,27,59.4,1014.4,1
2018-12-09,8.3,6.1,10.7,6.4,0,238.9,21.6,72,1010,0
2018-12-10,5.5,3.1,7.6,0.1,0,242.5,9.4,28.8,1024.2,45
2018-12-11,2.2,-0.9,6.1,0,0,228.9,5.4,15.5,1025.8,18
2018-12-12,-0.7,-3.9,1.5,0,0,18.2,5.8,21.6,1023.7,46
2018-12-13,-0.7,-4,2.6,0,0,20.5,10.4,27.7,1016.9,52
2018-12-14,-0.8,-4.7,1.5,0,0,36.2,9,21.6,1020.3,91
2018-12-15,-0.3,-2.3,1.1,0,0,63.8,6.1,16.9,1023.7,69
2018-12-16,1.1,-2.1,6.2,3.7,40,175,6.5,26.6,1015.1,194
2018-12-17,4.1,1.5,7.1,0.1,0,194.4,9.4,21.6,1023.6,2
2018-12-18,2.3,-1.5,7.7,0,0,196.1,6.1,17.6,1024.3,400
2018-12-19,4.8,0.7,9.7,0.6,0,217,8.6,34.9,1016.7,4
2018-12-20,7.4,6.3,9.2,0,0,200.8,19.8,42.8,1018.6,42
2018-12-21,10,7.7,12.7,2.2,0,196.7,29.5,62.6,1015.1,0
2018-12-22,11.8,8.7,13.6,2.5,0,234.1,22.3,67,1019.7,1
2018-12-23,10.1,7.8,13,4.4,0,200.4,15.8,44.3,1022.7,0
2018-12-24,7.4,1.2,14.3,5.1,0,14.1,13.3,62.6,1028.1,15
2018-12-25,-0.4,-2.4,1.7,0,0,132.2,5.4,16.6,1036.8,0
2018-12-26,-1.1,-1.7,0,0,0,221.4,5.8,15.1,1034.5,0
2018-12-27,-1.6,-2.4,-0.4,0,0,208.8,4.7,13.3,1029.7,0
2018-12-28,-0.8,-2.7,0.9,0,0,40.3,4.7,13,1031.4,0
2018-12-29,1.6,0.7,2.9,0,0,209.5,8.6,39.2,1035.5,29
2018-12-30,3.8,2,5.6,0,0,206.4,12.2,30.2,1036,0
2018-12-31,5.4,4.2,6.9,0.9,0,204.9,6.5,20.2,1035.4,0
